2.09810913693316,1.88260697249429,1.87960567727156,2.05424513754526,2.17205214333585
1.40528511098132,1.26094469362523,1.25893447722328,1.3759056151726,1.45481113638789
0.941178979652021,0.844508172329739,0.843161904687253,0.921502376358249,0.974348650829971
0.630352597928682,0.565608086160705,0.564706839121462,0.617174827485241,0.652567859402477
0.422211795222452,0.37885013146291,0.378249210207291,0.413388945679069,0.437090719439796
0.282821437484923,0.253781826638673,0.253379863358393,0.276911417936759,0.292785629207496
0.189434379342063,0.169984816427195,0.169721271744827,0.185486145746815,0.196113746875917
0.127344219455838,0.11433835520464,0.114550793109403,0.125393877297902,0.132203460541396
0.1014901218926,0.093670903904065,0.108240965547103,0.125937729166418,0.119000673414189
0.598658478420459,0.609163282424501,0.983793078698666,1.25169079647212,0.967805641336224
4.49932338773948,4.4901379334529,5.1765046607723,5.60962039510056,5.1562350390823
7.50066129612835,7.49292915823963,7.70851940228821,7.83971675954759,7.70565133890504
8.09034533800267,8.08562680923797,8.03935606894318,8.00649779780579,8.04510743202924
7.47510774025688,7.47227889005942,7.31312214367127,7.21000086169808,7.32212311363958
6.38545868885841,6.38374256613232,6.19114353708511,6.06769091593942,6.20069565004193
5.21260432460127,5.20756199135599,5.0193016261406,4.90290929104557,5.03432981681841
4.56017107855552,4.4059573605271,4.17934397607444,4.17972073619434,4.42693432004382
4.88667028061099,5.04272775392277,5.00297571873901,4.82581095240226,4.75654114910557
3.27418140726571,3.37893099014646,3.3524371412366,3.23355475064156,3.18695692985052
2.19326656623194,2.2634348608521,2.24568749314634,2.16605209864211,2.13483775856071
1.46899710171798,1.51599413068026,1.50410737099286,1.45076950609473,1.42986289600911
0.98384617583215,1.01532194334745,1.00736089735166,0.97163841180585,0.957636437937446
0.658933970504835,0.680014808589092,0.674682826141973,0.650757691264755,0.641379954510058
0.441364229691578,0.455483287996352,0.45191149793298,0.435886937350079,0.429606586520525
0.295653789460324,0.305108093202383,0.30271656865227,0.291986543970363,0.287781378406506
0.198025955289699,0.204357712551281,0.202755076425525,0.195568436099447,0.192752732369873
0.132973061341168,0.13719376309848,0.136057104878048,0.131226968589944,0.129389826976717
0.10223218232777,0.104212258377921,0.100873550002314,0.09698286622445,0.0977543399518772
0.511306390519722,0.48581706202578,0.402341582345217,0.378668595980404,0.442960988344598
4.27367492212034,4.17381787221328,3.86714463011711,3.77629602492142,4.0295519005542
7.42436200141501,7.38648511522282,7.26868236071531,7.23227094916459,7.33085241321787
8.1007219480749,8.10239046505021,8.10543838876673,8.1049461663666,8.10308433417305
7.5234551010561,7.54279572625076,7.60007462557346,7.6158632209592,7.56884016096729
6.44536574081722,6.47055545427295,6.54597561893443,6.56735252490335,6.50514163921804
5.26276813468504,5.2884136417373,5.36387734518381,5.38491886283978,5.32224441446417
4.29301142258277,4.33903796936065,4.4104689454259,4.40816645997951,4.33549327518299
5.32190909574428,5.28128013636516,5.32052468425217,5.38673655766625,5.38690201657007
3.57103361393804,3.5407981155903,3.56691270839649,3.61341084378498,3.61590241996609
2.39186533239572,2.37161371443846,2.38910517290718,2.42024944872917,2.42191829051591
1.60213013824037,1.58856510776156,1.60028131582783,1.62114251579271,1.62226034689287
1.07315620818039,1.06406993788899,1.07191781575488,1.08589128553172,1.08664003972037
0.718759233934073,0.712673628642784,0.717929841424834,0.727288708092695,0.727790173595037
0.481383204592789,0.477307678377417,0.480828014851875,0.487095794229371,0.487431472145518
0.322422569718702,0.319694044428695,0.322051144627275,0.326247569097553,0.326472160741096
0.215972646272411,0.214145327356229,0.215724127176998,0.218534687046886,0.218684948361729
0.144780287387822,0.143562766764562,0.144629921118999,0.146511914566305,0.146602447736497
0.101625815021947,0.101078252487144,0.1021893689934,0.103423596413436,0.103066837909976
0.233577112901462,0.242543628060685,0.257032222189236,0.256912495307596,0.242188508585154
2.87982747643822,2.95400500826755,3.06222724461582,3.05488584379693,2.9418944044888
6.82566616475799,6.8628103300547,6.91675327359305,6.91309081639262,6.85698870092404
8.07966895437035,8.08346498291377,8.08916393087879,8.08896500815198,8.08323058584461
7.76616742409536,7.75438484963416,7.73753131029004,7.73893140514389,7.75671744188629
